#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O2 : rcut (arcsec)
#O3 : emass
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : emass
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : sigma (km/s)
#Redshift of A3c
#Redshift of B7c
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
5 7.926967 -0.244494 -0.391348 0.474757 119.069956 9.300023 840.431364 0.554561 75.368761 2.897007 204.886548 3.261953 0.248822 3.467744 118.524609 6.214751 0.599526 5.688878 19.441158 6.973565 0.529586 6.188057 0.845333 230.373825 16.479823 697.462900 1.521471 1.963776 15.754613 110.926751 42.148015 
5 5.261971 -0.165662 -0.560143 0.481370 119.231644 9.020921 828.285798 0.593157 69.953949 2.614059 187.720731 4.642270 0.428017 3.575157 142.313095 6.742046 0.055279 5.652080 8.030811 6.245061 0.357937 0.862805 1.165596 217.568332 17.715976 704.967055 1.545007 1.958172 16.591857 111.941602 47.478006 
5 0.205693 -0.055470 -0.590866 0.483332 120.225554 8.969851 833.155805 0.563736 75.969403 2.687536 188.740253 4.296119 0.466970 3.655890 128.812400 7.227666 0.439503 4.699016 46.911351 5.780417 0.327037 148.950137 0.989811 218.071982 16.980293 657.128801 1.533369 1.926268 15.455433 111.286132 57.590561 
5 -1.022058 -0.203857 -0.597921 0.493424 118.408421 9.068997 831.272134 0.183654 75.989252 3.203379 182.268158 4.484718 0.364792 3.471047 124.344332 7.824514 0.383677 5.679954 8.382367 6.561961 0.396492 165.532702 1.299900 215.520553 16.852435 732.997131 1.540944 1.972724 17.335364 108.891435 60.046064 
5 8.134139 -0.097186 -0.501887 0.483577 119.523496 8.926514 828.525379 0.526390 68.477255 2.331238 194.625854 3.257014 0.382686 4.117469 111.306089 5.036180 0.213924 5.423363 6.699089 6.041920 0.446745 1.510743 1.184029 237.042997 17.104404 682.775368 1.539832 1.964191 13.909217 115.234539 41.733669 
6 3.139293 -0.151256 -0.503163 0.486683 118.566982 9.028611 834.970991 0.472962 75.295677 3.185532 175.506781 3.423662 0.334576 3.013729 131.140553 8.595281 0.108587 5.461987 31.346672 6.106465 0.306206 177.203261 1.057349 214.657923 16.977937 740.530782 1.505098 1.960313 17.279186 106.923611 51.723362 
6 0.181968 -0.402839 -0.026807 0.478265 119.531391 9.796270 846.004011 0.592769 75.252465 3.016800 208.465258 4.146177 0.144108 3.830520 133.507084 6.369482 0.296965 6.463526 23.766342 8.023663 0.434750 173.522355 0.738632 212.368017 16.678430 712.470136 1.520273 2.001019 16.483830 110.071472 57.638013 
6 5.290387 -0.193029 -0.515857 0.489943 119.211771 9.009239 832.765391 0.502446 73.018537 2.979776 196.691651 3.675071 0.163294 3.607292 129.011299 6.424355 0.224272 5.032774 35.038430 6.277997 0.422368 0.068481 0.766196 222.484731 16.981651 690.538893 1.526740 1.953915 15.947953 110.762540 47.421173 
6 6.821408 -0.134626 -0.489005 0.501342 118.873068 8.966649 829.271792 0.494349 71.207872 2.775290 185.357678 3.089330 0.200991 4.290117 109.767582 5.153122 0.249141 5.737891 6.788878 5.909276 0.393054 178.281672 1.047317 221.577294 17.481256 713.625065 1.532663 1.984938 15.445174 112.871677 44.359131 
6 6.120351 -0.046836 -0.305880 0.470208 119.071051 8.920248 827.780478 0.492804 74.295126 2.428548 196.685907 3.428569 0.296997 3.639415 106.755046 5.263530 0.340166 5.259366 18.502041 6.626089 0.459043 177.288870 1.322392 235.256785 16.862375 698.857947 1.528504 1.977077 14.237194 114.686814 45.761246 
